,n_A,n_B,noise_level,iteration,method,improvement
556,500,500,0.1,185,ols,0.6161304772189474
557,500,500,0.1,185,ridge,0.4300067936247633
558,500,500,0.1,186,lasso,-0.0009858138728250994
559,500,500,0.1,186,ols,0.005589144061441452
560,500,500,0.1,186,ridge,0.0066754536945454
561,500,500,0.1,187,lasso,0.0011538564878107497
562,500,500,0.1,187,ols,0.0031317032678695998
563,500,500,0.1,187,ridge,0.003120380333030798
564,500,500,0.1,188,lasso,-0.0016634884089461012
565,500,500,0.1,188,ols,0.0114390817371435
566,500,500,0.1,188,ridge,0.01303864885945975
567,500,500,0.1,189,lasso,-0.0005568112804388999
568,500,500,0.1,189,ols,0.035497486295675104
569,500,500,0.1,189,ridge,0.03202201798922005
570,500,500,0.1,190,lasso,0.0012247376001314502
571,500,500,0.1,190,ols,0.017336411560249995
572,500,500,0.1,190,ridge,0.0295470634955681
573,500,500,0.1,191,lasso,-6.000725970370033e-05
574,500,500,0.1,191,ols,0.00436979334246875
575,500,500,0.1,191,ridge,0.0050419159878566
576,500,500,0.1,192,lasso,-4.916787899350572e-06
577,500,500,0.1,192,ols,0.02908038947800675
578,500,500,0.1,192,ridge,0.02909199303196615
579,500,500,0.1,193,lasso,0.00261794329538545
580,500,500,0.1,193,ols,0.04783184645280435
581,500,500,0.1,193,ridge,0.0391099122379689
582,500,500,0.1,194,lasso,0.0008961901857693002
583,500,500,0.1,194,ols,0.0104908082027017
584,500,500,0.1,194,ridge,0.009449171408505801
585,500,500,0.1,195,lasso,0.0007064552681959004
586,500,500,0.1,195,ols,0.014434783935495098
587,500,500,0.1,195,ridge,0.015187462366352301
588,500,500,0.1,196,lasso,0.001268107336202
589,500,500,0.1,196,ols,0.006363426484741453
590,500,500,0.1,196,ridge,0.00560645888983556
591,500,500,0.1,197,lasso,-0.00015920607482444726
592,500,500,0.1,197,ols,0.010876783225533251
593,500,500,0.1,197,ridge,0.01226116465404365
594,500,500,0.1,198,lasso,0.0004867132525783
595,500,500,0.1,198,ols,0.03162950444480995
596,500,500,0.1,198,ridge,0.047469062089446054
597,500,500,0.1,199,lasso,-0.0002891410000105001
598,500,500,0.1,199,ols,0.0002578806340470004
599,500,500,0.1,199,ridge,0.0006661522045678001
600,500,500,0.1,200,lasso,0.0008961206013884983
601,500,500,0.1,200,ols,0.0047994652338845
602,500,500,0.1,200,ridge,0.005338799588154751
603,500,500,0.1,201,lasso,0.0006836841836922999
604,500,500,0.1,201,ols,0.012632197918246397
605,500,500,0.1,201,ridge,0.019609855022676002
606,500,500,0.1,202,lasso,0.00041360876510215024
607,500,500,0.1,202,ols,0.0068948906137119
608,500,500,0.1,202,ridge,0.00557620980174315
609,500,500,0.1,203,lasso,0.00015756331310674972
610,500,500,0.1,203,ols,0.00847693493987365
611,500,500,0.1,203,ridge,0.011167735073057301
612,500,500,0.1,204,lasso,0.0009958132922299997
613,500,500,0.1,204,ols,0.0052592355102591
614,500,500,0.1,204,ridge,0.005803031606797697
615,500,500,0.1,205,lasso,0.0024738859042442002
616,500,500,0.1,205,ols,0.016880351047595603
617,500,500,0.1,205,ridge,0.0155805555867969
618,500,500,0.1,206,lasso,0.00019441944576585005
619,500,500,0.1,206,ols,0.01157064882356295
620,500,500,0.1,206,ridge,0.007778828197848701
621,500,500,0.1,207,lasso,1.1286195951349988e-05
622,500,500,0.1,207,ols,0.03240788937850665
623,500,500,0.1,207,ridge,0.02380071706279055
624,500,500,0.1,208,lasso,0.0019216970856469006
625,500,500,0.1,208,ols,0.025332939494795398
626,500,500,0.1,208,ridge,0.0276995943990174
627,500,500,0.1,209,lasso,0.00202568801282925
628,500,500,0.1,209,ols,0.011854288152497899
629,500,500,0.1,209,ridge,0.0107433289239348
630,500,500,0.1,210,lasso,-0.00015853123836865004
631,500,500,0.1,210,ols,0.012123954035127501
632,500,500,0.1,210,ridge,0.01207024839086815
633,500,500,0.1,211,lasso,0.0025035365084462003
634,500,500,0.1,211,ols,0.03213507564662455
635,500,500,0.1,211,ridge,0.03596318567885005
636,500,500,0.1,212,lasso,-3.3509549655750094e-05
637,500,500,0.1,212,ols,0.014623173970361298
638,500,500,0.1,212,ridge,0.01753497751080895
639,500,500,0.1,213,lasso,0.0005268473769101005
640,500,500,0.1,213,ols,0.7171664095480217
641,500,500,0.1,213,ridge,0.38861751042494896
642,500,500,0.1,214,lasso,0.000478688425821148
643,500,500,0.1,214,ols,0.0025348343026525997
644,500,500,0.1,214,ridge,0.0025739160829658997
645,500,500,0.1,215,lasso,-0.0003238708504600496
646,500,500,0.1,215,ols,0.030380635189079498
647,500,500,0.1,215,ridge,0.009370494911202398
648,500,500,0.1,216,lasso,0.0018437981310672497
649,500,500,0.1,216,ols,0.0094559213936067
650,500,500,0.1,216,ridge,0.010475749489092299
651,500,500,0.1,217,lasso,-0.0005521441233128499
652,500,500,0.1,217,ols,0.0006838413887665501
653,500,500,0.1,217,ridge,0.0008189659872182499
654,500,500,0.1,218,lasso,0.0024316367916474503
655,500,500,0.1,218,ols,0.07223983274011345
656,500,500,0.1,218,ridge,0.061132466388193654
657,500,500,0.1,219,lasso,0.0011524757283191017
658,500,500,0.1,219,ols,0.5115787139157624
659,500,500,0.1,219,ridge,0.4329204593100606
660,500,500,0.1,220,lasso,0.00115652834339275
661,500,500,0.1,220,ols,0.011717228527374151
662,500,500,0.1,220,ridge,0.01079669927186475
663,500,500,0.1,221,lasso,-0.0011245294267992
664,500,500,0.1,221,ols,0.00018361355896394935
665,500,500,0.1,221,ridge,0.0009109779989839497
666,500,500,0.1,222,lasso,0.0006030260297720021
667,500,500,0.1,222,ols,0.017518641618219602
668,500,500,0.1,222,ridge,0.01797658647604395
669,500,500,0.1,223,lasso,0.0003585487692176002
670,500,500,0.1,223,ols,0.0007161692606142995
671,500,500,0.1,223,ridge,0.0020068796217026005
672,500,500,0.1,224,lasso,0.0011496648093814498
673,500,500,0.1,224,ols,0.0084097420709016
674,500,500,0.1,224,ridge,0.007224771089674651
675,500,500,0.1,225,lasso,0.0017412771611565998
676,500,500,0.1,225,ols,0.008180035810669551
677,500,500,0.1,225,ridge,0.00976735484552575
678,500,500,0.1,226,lasso,0.00021583516380144956
679,500,500,0.1,226,ols,0.0041349389071672
680,500,500,0.1,226,ridge,0.0033236285434138004
681,500,500,0.1,227,lasso,-0.00014613875704969998
682,500,500,0.1,227,ols,0.0126613706554453
683,500,500,0.1,227,ridge,0.013974482201737255
684,500,500,0.1,228,lasso,0.0004179735428174996
685,500,500,0.1,228,ols,0.0120443998211386
686,500,500,0.1,228,ridge,0.0082132763522684
687,500,500,0.1,229,lasso,0.0010718957456166498
688,500,500,0.1,229,ols,0.09568668656626306
689,500,500,0.1,229,ridge,0.08824435482405549
690,500,500,0.1,230,lasso,0.0002925909718525001
691,500,500,0.1,230,ols,0.22255354672152325
692,500,500,0.1,230,ridge,0.22894196864422023
693,500,500,0.1,231,lasso,0.0004014733493788501
694,500,500,0.1,231,ols,-0.0004719682077245497
695,500,500,0.1,231,ridge,0.0017749827122222495
696,500,500,0.1,232,lasso,0.0008899697733337499
697,500,500,0.1,232,ols,0.0130965107921967
698,500,500,0.1,232,ridge,0.0160802491732168
699,500,500,0.1,233,lasso,0.0013015107627366
700,500,500,0.1,233,ols,0.008588807709638402
701,500,500,0.1,233,ridge,0.0069256751685404985
702,500,500,0.1,234,lasso,0.0005598766252129499
703,500,500,0.1,234,ols,0.002372124782710599
704,500,500,0.1,234,ridge,0.0024581030404064
705,500,500,0.1,235,lasso,0.0010813980480239
706,500,500,0.1,235,ols,0.17441385749563496
707,500,500,0.1,235,ridge,0.1343897297511495
708,500,500,0.1,236,lasso,-0.0003316872629857497
709,500,500,0.1,236,ols,0.004470830603279399
710,500,500,0.1,236,ridge,0.0028542200591908135
711,500,500,0.1,237,lasso,0.00019895173018029996
712,500,500,0.1,237,ols,0.013096943868330251
713,500,500,0.1,237,ridge,0.013233942628835501
714,500,500,0.1,238,lasso,0.00038006379234570005
715,500,500,0.1,238,ols,0.006173984264726813
716,500,500,0.1,238,ridge,0.0029391741613426494
717,500,500,0.1,239,lasso,0.00036764761718339947
718,500,500,0.1,239,ols,0.006455179604646398
719,500,500,0.1,239,ridge,0.005160438028157048
720,500,500,0.1,240,lasso,-0.0066926240818799
721,500,500,0.1,240,ols,-0.010166043647246749
722,500,500,0.1,240,ridge,-0.00039499276754545
723,500,500,0.1,241,lasso,0.0005424810813426501
724,500,500,0.1,241,ols,0.0156121920987289
725,500,500,0.1,241,ridge,0.020190357572350548
726,500,500,0.1,242,lasso,0.0008508624115905508
727,500,500,0.1,242,ols,0.0827595615342458
728,500,500,0.1,242,ridge,0.06627776120518838
729,500,500,0.1,243,lasso,-7.000560453715031e-05
730,500,500,0.1,243,ols,0.03640401136080855
731,500,500,0.1,243,ridge,0.04255727393728945
732,500,500,0.1,244,lasso,0.00013698456775330025
733,500,500,0.1,244,ols,-0.0007717883020703001
734,500,500,0.1,244,ridge,0.0011578665509406499
735,500,500,0.1,245,lasso,-0.0001431886898033501
736,500,500,0.1,245,ols,0.0032180686579242
737,500,500,0.1,245,ridge,0.0016877850982950499
738,500,500,0.1,246,lasso,0.0015253604594002504
739,500,500,0.1,246,ols,0.020841335373711748
740,500,500,0.1,246,ridge,0.021835771415203847
741,500,500,0.1,247,lasso,0.00037771862348150035
742,500,500,0.1,247,ols,0.00494304576967935
743,500,500,0.1,247,ridge,0.002901324158727449
744,500,500,0.1,248,lasso,0.0010109305036742995
745,500,500,0.1,248,ols,0.016337931992199947
746,500,500,0.1,248,ridge,0.014527256768197805
747,500,500,0.1,249,lasso,0.0012207937563124501
748,500,500,0.1,249,ols,0.01717901909795605
749,500,500,0.1,249,ridge,0.010900528889806051
750,500,500,0.1,250,lasso,0.0009292611073094993
751,500,500,0.1,250,ols,0.041898770715488004
752,500,500,0.1,250,ridge,0.03974949964411605
753,500,500,0.1,251,lasso,0.0014509931829963997
754,500,500,0.1,251,ols,0.01248263065055455
755,500,500,0.1,251,ridge,0.012851757734689499
756,500,500,0.1,252,lasso,4.7079171276302495e-05
757,500,500,0.1,252,ols,0.029356568942659256
758,500,500,0.1,252,ridge,0.034777298139795305
759,500,500,0.1,253,lasso,0.0005255951344573006
760,500,500,0.1,253,ols,0.007504768349043051
761,500,500,0.1,253,ridge,0.00531818899993615
762,500,500,0.1,254,lasso,0.0003581597896780502
763,500,500,0.1,254,ols,0.0008331758404615981
764,500,500,0.1,254,ridge,0.004849563977852501
765,500,500,0.1,255,lasso,0.0016656228418896997
766,500,500,0.1,255,ols,0.011222712810723498
767,500,500,0.1,255,ridge,0.007745862324818
768,500,500,0.1,256,lasso,0.0017939290594198001
769,500,500,0.1,256,ols,0.006092342938418551
770,500,500,0.1,256,ridge,0.012290484130166899
771,500,500,0.1,257,lasso,0.00027524414088134913
772,500,500,0.1,257,ols,0.0055609936746577
773,500,500,0.1,257,ridge,0.0051924913648715995
774,500,500,0.1,258,lasso,-0.0009412757808938514
775,500,500,0.1,258,ols,0.0007659913996927504
776,500,500,0.1,258,ridge,0.0049875010479961505
777,500,500,0.1,259,lasso,0.0013727266663293497
778,500,500,0.1,259,ols,0.01361284767732525
779,500,500,0.1,259,ridge,0.013792912427967752
780,500,500,0.1,260,lasso,-0.00017107765853824998
781,500,500,0.1,260,ols,0.006200620799539851
782,500,500,0.1,260,ridge,0.007573319368460451
783,500,500,0.1,261,lasso,0.0005847067287109999
784,500,500,0.1,261,ols,0.0943361177607191
785,500,500,0.1,261,ridge,0.0590448456720936
786,500,500,0.1,262,lasso,0.0012386930641467998
787,500,500,0.1,262,ols,0.041579357621899696
788,500,500,0.1,262,ridge,0.035998324459622
789,500,500,0.1,263,lasso,0.00041354596173994894
790,500,500,0.1,263,ols,0.0009949910099697982
791,500,500,0.1,263,ridge,0.0012227787191634995
792,500,500,0.1,264,lasso,4.497120590250033e-06
793,500,500,0.1,264,ols,-0.0069848494405403
794,500,500,0.1,264,ridge,0.0055501074780962495
795,500,500,0.1,265,lasso,0.0006709847991901502
796,500,500,0.1,265,ols,0.0010727863361834997
797,500,500,0.1,265,ridge,0.0038425540200509494
798,500,500,0.1,266,lasso,-5.726973487870247e-05
799,500,500,0.1,266,ols,-0.0018107324064171497
800,500,500,0.1,266,ridge,0.0001917447312228517
801,500,500,0.1,267,lasso,0.00031302787515539976
802,500,500,0.1,267,ols,0.0043890610310903
803,500,500,0.1,267,ridge,0.0034744306615773998
804,500,500,0.1,268,lasso,0.00040144820513254625
805,500,500,0.1,268,ols,0.2297039967235007
806,500,500,0.1,268,ridge,0.1969644401148598
807,500,500,0.1,269,lasso,0.0004385265827207504
808,500,500,0.1,269,ols,0.0169175719171472
809,500,500,0.1,269,ridge,0.017448883340528045
810,500,500,0.1,270,lasso,0.0008746761357181498
811,500,500,0.1,270,ols,0.01759414200292405
812,500,500,0.1,270,ridge,0.018446486754613002
813,500,500,0.1,271,lasso,-0.08333699181478449
814,500,500,0.1,271,ols,-0.09607056497513519
815,500,500,0.1,271,ridge,-0.07511550719000801
816,500,500,0.1,272,lasso,0.00047194869933370014
817,500,500,0.1,272,ols,0.012594961170930799
818,500,500,0.1,272,ridge,0.010658190083495
819,500,500,0.1,273,lasso,0.001771151534749201
820,500,500,0.1,273,ols,0.008348785477077599
821,500,500,0.1,273,ridge,0.0114395349287068
822,500,500,0.1,274,lasso,0.0017400436330610512
823,500,500,0.1,274,ols,0.009295089230288399
824,500,500,0.1,274,ridge,0.00924154411594405
825,500,500,0.1,275,lasso,0.0022609412371627
826,500,500,0.1,275,ols,0.0081998000051536
827,500,500,0.1,275,ridge,0.009296243233870499
828,500,500,0.1,276,lasso,0.00021901826162952655
829,500,500,0.1,276,ols,0.00863742868868795
830,500,500,0.1,276,ridge,0.01000724758060055
831,500,500,0.1,277,lasso,-0.00045009682709475
832,500,500,0.1,277,ols,-0.003141968680845501
833,500,500,0.1,277,ridge,0.0018834871515103
834,500,500,0.1,278,lasso,-0.0007120069214992615
835,500,500,0.1,278,ols,0.14771877335914485
836,500,500,0.1,278,ridge,0.14641797265431172
837,500,500,0.1,279,lasso,0.00023726206408094988
838,500,500,0.1,279,ols,0.00333959736869435
839,500,500,0.1,279,ridge,0.0033008974761848994
840,500,500,0.1,280,lasso,-0.0027612959057954
841,500,500,0.1,280,ols,0.0814891421686561
842,500,500,0.1,280,ridge,0.0546173535921224
843,500,500,0.1,281,lasso,0.0011539572794895484
844,500,500,0.1,281,ols,0.0095547950538064
845,500,500,0.1,281,ridge,0.01284078888984975
846,500,500,0.1,282,lasso,7.165446439925081e-05
847,500,500,0.1,282,ols,0.01332575875421575
848,500,500,0.1,282,ridge,0.01573156107997675
849,500,500,0.1,283,lasso,0.0003171188474309517
850,500,500,0.1,283,ols,0.02448105505408435
851,500,500,0.1,283,ridge,0.0263764731907735
852,500,500,0.1,284,lasso,0.005347513992544101
853,500,500,0.1,284,ols,0.44492722190963374
854,500,500,0.1,284,ridge,0.3468068885499464
855,500,500,0.1,285,lasso,0.0005366616026316
856,500,500,0.1,285,ols,0.0011075791243201998
857,500,500,0.1,285,ridge,0.0032961135815182
858,500,500,0.1,286,lasso,0.0010031696000968025
859,500,500,0.1,286,ols,0.00786908817327755
860,500,500,0.1,286,ridge,0.0074653784072984
861,500,500,0.1,287,lasso,0.00018274100405130003
862,500,500,0.1,287,ols,0.010301077469759699
863,500,500,0.1,287,ridge,0.010340671278151302
864,500,500,0.1,288,lasso,0.0012793914693442006
865,500,500,0.1,288,ols,0.015552668418411802
866,500,500,0.1,288,ridge,0.025105498631700897
867,500,500,0.1,289,lasso,0.0011146010039578002
868,500,500,0.1,289,ols,0.0267476716969327
869,500,500,0.1,289,ridge,0.033469932508607456
870,500,500,0.1,290,lasso,-5.897912690109978e-05
871,500,500,0.1,290,ols,0.0822191707736655
872,500,500,0.1,290,ridge,0.07396595782094495
873,500,500,0.1,291,lasso,0.0006919637521719015
874,500,500,0.1,291,ols,0.001861153071409501
875,500,500,0.1,291,ridge,0.002415705976435451
876,500,500,0.1,292,lasso,4.263668634475e-05
877,500,500,0.1,292,ols,0.009713176839579802
878,500,500,0.1,292,ridge,0.0067935548703216
879,500,500,0.1,293,lasso,0.00227877518630945
880,500,500,0.1,293,ols,0.011336949926943401
881,500,500,0.1,293,ridge,0.018750704710184304
882,500,500,0.1,294,lasso,-0.0017655932635251169
883,500,500,0.1,294,ols,0.003836509062274101
884,500,500,0.1,294,ridge,0.00860758822368455
885,500,500,0.1,295,lasso,4.681888907624981e-05
886,500,500,0.1,295,ols,0.0006296189583188999
887,500,500,0.1,295,ridge,0.0003811685324055501
888,500,500,0.1,296,lasso,0.0003223147900460999
889,500,500,0.1,296,ols,0.0091380228206542
890,500,500,0.1,296,ridge,0.00951929504103185
891,500,500,0.1,297,lasso,0.0033337853228684
892,500,500,0.1,297,ols,0.033440280144762
893,500,500,0.1,297,ridge,0.0284392045821346
894,500,500,0.1,298,lasso,0.00029695789206570005
895,500,500,0.1,298,ols,0.00961167175192855
896,500,500,0.1,298,ridge,0.015063218450577398
897,500,500,0.1,299,lasso,0.0005986347983577003
898,500,500,0.1,299,ols,0.005416727619748451
899,500,500,0.1,299,ridge,0.00667759211761545
900,500,500,0.1,300,lasso,9.808757213055036e-05
901,500,500,0.1,300,ols,0.0055450358549195495
902,500,500,0.1,300,ridge,0.00453774531964635
903,500,500,0.1,301,lasso,0.00010519894231019948
904,500,500,0.1,301,ols,0.0025247711928864
905,500,500,0.1,301,ridge,0.00252047294342195
906,500,500,0.1,302,lasso,0.0012932982956169001
907,500,500,0.1,302,ols,0.014302952347258951
908,500,500,0.1,302,ridge,0.01140855954472805
909,500,500,0.1,303,lasso,0.0004663588369030001
910,500,500,0.1,303,ols,0.0424770675661137
911,500,500,0.1,303,ridge,0.0240801505691353
912,500,500,0.1,304,lasso,0.0007490264968780696
913,500,500,0.1,304,ols,0.004304858591467549
914,500,500,0.1,304,ridge,0.0028905367280727
915,500,500,0.1,305,lasso,-0.000309730775059361
916,500,500,0.1,305,ols,0.0037816030043014495
917,500,500,0.1,305,ridge,0.00599096956896155
918,500,500,0.1,306,lasso,0.0029739201440918007
919,500,500,0.1,306,ols,0.036321623301651604
920,500,500,0.1,306,ridge,0.0648173366182546
921,500,500,0.1,307,lasso,-8.750045844269972e-05
922,500,500,0.1,307,ols,0.006300727144033101
923,500,500,0.1,307,ridge,0.005962808411281202
924,500,500,0.1,308,lasso,0.00060330403517195
925,500,500,0.1,308,ols,0.058852374039284054
926,500,500,0.1,308,ridge,0.040521232920768396
927,500,500,0.1,309,lasso,0.00047312744787770064
928,500,500,0.1,309,ols,0.004729923832614999
929,500,500,0.1,309,ridge,0.00326541681956025
930,500,500,0.1,310,lasso,-0.0001275189841383
931,500,500,0.1,310,ols,0.0012773869425332963
932,500,500,0.1,310,ridge,0.0034075286531805513
933,500,500,0.1,311,lasso,-0.0086038929009669
934,500,500,0.1,311,ols,0.0631382793745733
935,500,500,0.1,311,ridge,0.0327937847216358
936,500,500,0.1,312,lasso,0.00017970866731944948
937,500,500,0.1,312,ols,0.03020568263363555
938,500,500,0.1,312,ridge,0.0238950778276293
939,500,500,0.1,313,lasso,0.0010319713894511996
940,500,500,0.1,313,ols,0.0544108775605271
941,500,500,0.1,313,ridge,0.0606085220100266
942,500,500,0.1,314,lasso,0.00042635343995581877
943,500,500,0.1,314,ols,0.006455398726878201
944,500,500,0.1,314,ridge,0.011259465537259799
945,500,500,0.1,315,lasso,-0.0005348672021012507
946,500,500,0.1,315,ols,0.01132814804410065
947,500,500,0.1,315,ridge,0.012857669681656999
948,500,500,0.1,316,lasso,0.0017819766471608499
949,500,500,0.1,316,ols,0.0038129584771468498
950,500,500,0.1,316,ridge,0.00933106114461195
951,500,500,0.1,317,lasso,0.0019300693415579499
952,500,500,0.1,317,ols,0.057159552999783605
953,500,500,0.1,317,ridge,0.057750792780832755
954,500,500,0.1,318,lasso,0.0018441093298126004
955,500,500,0.1,318,ols,0.02091890346303995
956,500,500,0.1,318,ridge,0.01791625738188675
957,500,500,0.1,319,lasso,0.001180557323521752
958,500,500,0.1,319,ols,0.008100065822817951
959,500,500,0.1,319,ridge,0.009345135594511401
960,500,500,0.1,320,lasso,0.001845839171815399
961,500,500,0.1,320,ols,0.003551530324874751
962,500,500,0.1,320,ridge,0.005685978836325301
963,500,500,0.1,321,lasso,-0.0003530584854831
964,500,500,0.1,321,ols,0.2585661154880709
965,500,500,0.1,321,ridge,0.21876763379289943
966,500,500,0.1,322,lasso,0.0013115352499180007
967,500,500,0.1,322,ols,0.008122840535564401
968,500,500,0.1,322,ridge,0.020898696850994047
969,500,500,0.1,323,lasso,-0.0197514781945135
970,500,500,0.1,323,ols,-0.037340191191088855
971,500,500,0.1,323,ridge,-0.020561913925285048
972,500,500,0.1,324,lasso,0.0020619796582499496
973,500,500,0.1,324,ols,0.02492976511740585
974,500,500,0.1,324,ridge,0.0245690369941574
975,500,500,0.1,325,lasso,-0.0008267105469785502
976,500,500,0.1,325,ols,0.0371163382574757
977,500,500,0.1,325,ridge,0.045466018736467856
978,500,500,0.1,326,lasso,0.0012922051301772002
979,500,500,0.1,326,ols,0.001997371709859599
980,500,500,0.1,326,ridge,0.0020319737832196014
981,500,500,0.1,327,lasso,-0.00038628383987445006
982,500,500,0.1,327,ols,0.00274952365059285
