,n_A,n_B,noise_level,iteration,method,bench_test,cluster_test
414,500,500,0.1,138,lasso,0.023493323240034003,0.0189806715226239
415,500,500,0.1,138,ols,0.3172106649393315,0.0363670668568307
416,500,500,0.1,138,ridge,0.3047084386298241,0.02925483585289865
417,500,500,0.1,139,lasso,0.0144961866967404,0.011647449317431901
418,500,500,0.1,139,ols,0.0809558230270046,0.01865865394840545
419,500,500,0.1,139,ridge,0.06694053385934205,0.01691742888217425
420,500,500,0.1,140,lasso,0.0178189665341126,0.01288541832161405
421,500,500,0.1,140,ols,0.020999622647413452,0.0132645473913047
422,500,500,0.1,140,ridge,0.0222687624440682,0.0134546483481711
423,500,500,0.1,141,lasso,0.0251516821127926,0.0150600018281862
424,500,500,0.1,141,ols,0.04005362185690315,0.01292866688230205
425,500,500,0.1,141,ridge,0.03965609887982595,0.01102632750759245
426,500,500,0.1,142,lasso,0.02860060299162455,0.026745585096861597
427,500,500,0.1,142,ols,0.045739757241575904,0.02957114339648285
428,500,500,0.1,142,ridge,0.04466231373920475,0.01797093735296225
429,500,500,0.1,143,lasso,0.02624251621949935,0.0186659776889165
430,500,500,0.1,143,ols,0.05046896704644665,0.0154564911728194
431,500,500,0.1,143,ridge,0.0462482182844187,0.016482103488930602
432,500,500,0.1,144,lasso,0.01828032440981265,0.0177039980433333
433,500,500,0.1,144,ols,0.08087120917508919,0.026655685445364848
434,500,500,0.1,144,ridge,0.07472023665723684,0.0263829607338136
435,500,500,0.1,145,lasso,0.0270910039307006,0.022519389780115147
436,500,500,0.1,145,ols,0.02646073944832445,0.0269930795023113
437,500,500,0.1,145,ridge,0.0283545280338353,0.02016691088506825
438,500,500,0.1,146,lasso,0.0176414636039822,0.01775485036817015
439,500,500,0.1,146,ols,0.034520733229360404,0.030104629359942597
440,500,500,0.1,146,ridge,0.04346935613739955,0.031337089179980904
441,500,500,0.1,147,lasso,0.011922685135939,0.01299110745548885
442,500,500,0.1,147,ols,0.01647179175816165,0.0134235031880632
443,500,500,0.1,147,ridge,0.01626123476684485,0.01212686151514775
444,500,500,0.1,148,lasso,0.0255713475496409,0.02237729549584595
445,500,500,0.1,148,ols,1.0999566956132736,0.0340705377080422
446,500,500,0.1,148,ridge,0.6901026630823031,0.03028504199185135
447,500,500,0.1,149,lasso,0.015686990170486352,0.01005134050321125
448,500,500,0.1,149,ols,0.06832411482329265,0.01466071562685985
449,500,500,0.1,149,ridge,0.06905495111906615,0.014450344012087401
450,500,500,0.1,150,lasso,0.01519607112491185,0.017231955604876
451,500,500,0.1,150,ols,0.0253773537880816,0.019196862062573247
452,500,500,0.1,150,ridge,0.02155666042958055,0.018459804657209047
453,500,500,0.1,151,lasso,0.0112939428550345,0.0101340079110715
454,500,500,0.1,151,ols,0.0401912567245405,0.0104235187997269
455,500,500,0.1,151,ridge,0.03790686138364275,0.00890991920503625
456,500,500,0.1,152,lasso,0.021851143014988347,0.0484980308148407
457,500,500,0.1,152,ols,0.041587141557877544,0.06377540267069885
458,500,500,0.1,152,ridge,0.0374820450749926,0.054826824208089806
459,500,500,0.1,153,lasso,0.01755379437146645,0.0164922199526124
460,500,500,0.1,153,ols,0.06919816115637265,0.02182193965407635
461,500,500,0.1,153,ridge,0.06748536821507195,0.020406528684110747
462,500,500,0.1,154,lasso,0.018038697782367198,0.0139099657562686
463,500,500,0.1,154,ols,0.1354271205055308,0.015768680049353098
464,500,500,0.1,154,ridge,0.10137715217750065,0.0157423434913367
465,500,500,0.1,155,lasso,0.0100285431285832,0.01103753680020915
466,500,500,0.1,155,ols,0.01213937203893685,0.011677311668463149
467,500,500,0.1,155,ridge,0.011564348390795301,0.01008427636634135
468,500,500,0.1,156,lasso,0.010668028881871051,0.00859347881775115
469,500,500,0.1,156,ols,0.0190342437734956,0.01280375155459975
470,500,500,0.1,156,ridge,0.018953766599260548,0.0100357653763884
471,500,500,0.1,157,lasso,0.01908482277534635,0.01688144744377025
472,500,500,0.1,157,ols,0.07563217195821001,0.03379528668998525
473,500,500,0.1,157,ridge,0.07009902379866456,0.033926470423741695
474,500,500,0.1,158,lasso,0.014380564367865,0.014390417907978549
475,500,500,0.1,158,ols,0.031658256598954354,0.01919923716470415
476,500,500,0.1,158,ridge,0.02873743195452565,0.017892229236412198
477,500,500,0.1,159,lasso,0.0124614972553277,0.013006561299051901
478,500,500,0.1,159,ols,0.022871529524127902,0.02110474601115615
479,500,500,0.1,159,ridge,0.01975569859895395,0.015507966588437
480,500,500,0.1,160,lasso,0.0141186464584396,0.01122237122404875
481,500,500,0.1,160,ols,0.2748642274127001,0.01604741401906655
482,500,500,0.1,160,ridge,0.25436532346533725,0.014245131652922152
483,500,500,0.1,161,lasso,0.01805939579078745,0.0163025988860658
484,500,500,0.1,161,ols,1.3803314300399059,0.018648123004545297
485,500,500,0.1,161,ridge,0.7763674726341094,0.017372045681090548
486,500,500,0.1,162,lasso,0.022906221316046603,0.0235980898943668
487,500,500,0.1,162,ols,0.037885499710602594,0.040518973076283896
488,500,500,0.1,162,ridge,0.0329098608011119,0.03615946228288725
489,500,500,0.1,163,lasso,0.01495160518729155,0.01633523909605335
490,500,500,0.1,163,ols,0.041504872674190896,0.0202982971704304
491,500,500,0.1,163,ridge,0.03786194652996875,0.01510713959975105
492,500,500,0.1,164,lasso,0.012622983868440001,0.0105186196425405
493,500,500,0.1,164,ols,0.030307158188247002,0.0134634975269398
494,500,500,0.1,164,ridge,0.02504156797871125,0.01189223656913605
495,500,500,0.1,165,lasso,0.0232405691392986,0.0208230312184949
496,500,500,0.1,165,ols,0.1586467874865592,0.0458370576800489
497,500,500,0.1,165,ridge,0.14831143048073994,0.042027307788601254
498,500,500,0.1,166,lasso,0.024838816019986998,0.0276548387939674
499,500,500,0.1,166,ols,0.04674377508597235,0.03891406134692135
500,500,500,0.1,166,ridge,0.04204531809318175,0.033489745393957854
501,500,500,0.1,167,lasso,0.01630457593679495,0.0111903077202465
502,500,500,0.1,167,ols,0.06559102176607065,0.0212765813475677
503,500,500,0.1,167,ridge,0.05605383656129765,0.0194951904447671
504,500,500,0.1,168,lasso,0.01771496838543055,0.01595823662771705
505,500,500,0.1,168,ols,0.02761743031001105,0.01822359687651245
506,500,500,0.1,168,ridge,0.024197924814678598,0.015008255675157501
507,500,500,0.1,169,lasso,0.016628419456415598,0.0138377143810413
508,500,500,0.1,169,ols,0.05181012113533285,0.025308343694291698
509,500,500,0.1,169,ridge,0.03959083360593395,0.02093454273542705
510,500,500,0.1,170,lasso,0.022793589551235748,0.0175041987593954
511,500,500,0.1,170,ols,0.0861796561177002,0.0259710551406317
512,500,500,0.1,170,ridge,0.07404760545889441,0.0248542455093527
513,500,500,0.1,171,lasso,0.0144943547986196,0.01550991653638595
514,500,500,0.1,171,ols,1.4052865606057112,0.0221752255549311
515,500,500,0.1,171,ridge,0.9572621564658708,0.02110334261981065
516,500,500,0.1,172,lasso,0.0146943948280614,0.0121408361500254
517,500,500,0.1,172,ols,0.0315398040925073,0.0177035766765072
518,500,500,0.1,172,ridge,0.02621175456148215,0.01547574642203005
519,500,500,0.1,173,lasso,0.013377157140280451,0.011471447408105451
520,500,500,0.1,173,ols,0.058220110871387856,0.016281419562647198
521,500,500,0.1,173,ridge,0.053805064911759154,0.011723716448078951
522,500,500,0.1,174,lasso,0.01311494180426325,0.0130448374120242
523,500,500,0.1,174,ols,0.029095510889039347,0.0151555544274503
524,500,500,0.1,174,ridge,0.0226810407973305,0.01343017155456375
525,500,500,0.1,175,lasso,0.01091092051567175,0.00901247162049475
526,500,500,0.1,175,ols,0.0244552546189877,0.0100788665641646
527,500,500,0.1,175,ridge,0.02370509256086775,0.00855293648899725
528,500,500,0.1,176,lasso,0.014591073201443,0.0137314626965958
529,500,500,0.1,176,ols,0.04235453289823515,0.01606561809412905
530,500,500,0.1,176,ridge,0.038176416613453654,0.0142683102299667
531,500,500,0.1,177,lasso,0.01425739716754465,0.01483361160508245
532,500,500,0.1,177,ols,0.1774975745337534,0.019938449028761
533,500,500,0.1,177,ridge,0.14958858015939375,0.0169111351444474
534,500,500,0.1,178,lasso,0.013944038497992601,0.0122234793942472
535,500,500,0.1,178,ols,0.045006586492839354,0.01790145033902195
536,500,500,0.1,178,ridge,0.03739024863362355,0.0172690573425143
537,500,500,0.1,179,lasso,0.0158045927762998,0.0173440764159975
538,500,500,0.1,179,ols,0.032713616516748895,0.016410355144766353
539,500,500,0.1,179,ridge,0.0292426875704739,0.01641489424707185
540,500,500,0.1,180,lasso,0.01010622697561645,0.012380055053631201
541,500,500,0.1,180,ols,0.07539101738980461,0.0145174262228705
542,500,500,0.1,180,ridge,0.07025648564934756,0.014027051995980349
543,500,500,0.1,181,lasso,0.012182640216696,0.011563080227128299
544,500,500,0.1,181,ols,0.02273894077260755,0.02221699230543715
545,500,500,0.1,181,ridge,0.0202386171945591,0.00921214924095835
546,500,500,0.1,182,lasso,0.0173052830203697,0.0164272621325863
547,500,500,0.1,182,ols,0.05122824711487845,0.021482816807537
548,500,500,0.1,182,ridge,0.0404063420764277,0.018084890208061
549,500,500,0.1,183,lasso,0.0100380558187367,0.008806014549376
550,500,500,0.1,183,ols,0.02037578754494485,0.01021370059419675
551,500,500,0.1,183,ridge,0.0203512054806675,0.009791614652112951
552,500,500,0.1,184,lasso,0.008913548218990701,0.009887946820611448
553,500,500,0.1,184,ols,0.0111290277744169,0.010738883200847149
554,500,500,0.1,184,ridge,0.00926763822407985,0.0107695104775588
555,500,500,0.1,185,lasso,0.01735327803261605,0.014571830002280451
556,500,500,0.1,185,ols,0.634281981053997,0.01523558213958615
557,500,500,0.1,185,ridge,0.45302538867507675,0.014082090679656
558,500,500,0.1,186,lasso,0.01469909007883875,0.018040141345519248
559,500,500,0.1,186,ols,0.0361325905637081,0.02476314891385455
560,500,500,0.1,186,ridge,0.0341921529764346,0.01679754996756665
561,500,500,0.1,187,lasso,0.0127264033751029,0.01152740614959785
562,500,500,0.1,187,ols,0.0178519519192715,0.01576987588846365
563,500,500,0.1,187,ridge,0.0184758462234908,0.0137481674616304
564,500,500,0.1,188,lasso,0.010411014500242,0.014652655460457398
565,500,500,0.1,188,ols,0.036487322466704,0.016565418955866003
566,500,500,0.1,188,ridge,0.034486946717692646,0.013511724373651151
567,500,500,0.1,189,lasso,0.00964151122266065,0.012018612470946901
568,500,500,0.1,189,ols,0.061537826383505745,0.018705848148004953
569,500,500,0.1,189,ridge,0.0572556384684322,0.017429345344283947
570,500,500,0.1,190,lasso,0.0122141521680899,0.01156626702158995
571,500,500,0.1,190,ols,0.0464746631888072,0.01645178329315335
572,500,500,0.1,190,ridge,0.04315497862413725,0.012080386136101351
573,500,500,0.1,191,lasso,0.0131050357974106,0.01199594123078165
574,500,500,0.1,191,ols,0.0383725490500921,0.02471873693774705
575,500,500,0.1,191,ridge,0.028774625220835452,0.0238912883803762
576,500,500,0.1,192,lasso,0.020567845827682597,0.01687512336696145
577,500,500,0.1,192,ols,0.05684512354268775,0.023158054712376253
578,500,500,0.1,192,ridge,0.0539545941329061,0.01894799372423615
579,500,500,0.1,193,lasso,0.0205293868629994,0.01870565188859595
580,500,500,0.1,193,ols,0.0934389827881621,0.0269847848030816
581,500,500,0.1,193,ridge,0.06938739505602251,0.0188416427988716
582,500,500,0.1,194,lasso,0.0112645904808536,0.009044133892570149
583,500,500,0.1,194,ols,0.0226495080199845,0.00956962821129345
584,500,500,0.1,194,ridge,0.02154222777870575,0.00988146402150905
585,500,500,0.1,195,lasso,0.00950315459275655,0.00936472670451635
586,500,500,0.1,195,ols,0.026189331031564497,0.01232818109351255
587,500,500,0.1,195,ridge,0.02475790102906255,0.0094949302408555
588,500,500,0.1,196,lasso,0.01149967046466905,0.011175769632562449
589,500,500,0.1,196,ols,0.01958252967347145,0.01164272495366625
590,500,500,0.1,196,ridge,0.019578602960255653,0.01091276683610765
591,500,500,0.1,197,lasso,0.0152527051383904,0.0167714405766075
592,500,500,0.1,197,ols,0.0327120138830997,0.0164259601589331
593,500,500,0.1,197,ridge,0.0289062045232301,0.0136179282539533
594,500,500,0.1,198,lasso,0.014680143213218349,0.0150041349907575
595,500,500,0.1,198,ols,0.06934294218587765,0.023583969522941853
596,500,500,0.1,198,ridge,0.06718953434354645,0.0157504788179392
597,500,500,0.1,199,lasso,0.01212701595902225,0.017523545998489702
598,500,500,0.1,199,ols,0.016730210580281547,0.0201436717918657
599,500,500,0.1,199,ridge,0.01485411964373115,0.0180045175028473
600,500,500,0.1,200,lasso,0.0129916808635613,0.01131771458824445
601,500,500,0.1,200,ols,0.02268013890586695,0.013956500187675299
602,500,500,0.1,200,ridge,0.019327059104896648,0.011449336290048701
603,500,500,0.1,201,lasso,0.012619456163016199,0.012668087597323699
604,500,500,0.1,201,ols,0.0387887076174047,0.01407156097000625
605,500,500,0.1,201,ridge,0.035892044297099204,0.012881270153833248
606,500,500,0.1,202,lasso,0.011107714664841749,0.0109867443937895
607,500,500,0.1,202,ols,0.0243583159991137,0.013370327202323451
608,500,500,0.1,202,ridge,0.019611256080508198,0.0123610291390692
609,500,500,0.1,203,lasso,0.01153301897452425,0.0119170818753939
610,500,500,0.1,203,ols,0.024595859334675,0.0155628667201022
611,500,500,0.1,203,ridge,0.02342371405563245,0.0118212050227842
612,500,500,0.1,204,lasso,0.0135403420431328,0.01161818065867155
613,500,500,0.1,204,ols,0.0179469958778695,0.01174353352606725
614,500,500,0.1,204,ridge,0.019290372586085,0.011434000076630299
615,500,500,0.1,205,lasso,0.01934643094505095,0.0146996111613006
616,500,500,0.1,205,ols,0.037401029449614445,0.0164628593246036
617,500,500,0.1,205,ridge,0.03488576415805365,0.01402831409882465
618,500,500,0.1,206,lasso,0.009310570213326649,0.0081017702085715
619,500,500,0.1,206,ols,0.028159886029693347,0.014260256991701949
620,500,500,0.1,206,ridge,0.024508929517571,0.014134300933415351
621,500,500,0.1,207,lasso,0.014267024241249801,0.01638234681922905
622,500,500,0.1,207,ols,0.05141021292739675,0.018199281640319
623,500,500,0.1,207,ridge,0.0438835336260726,0.0169307130603151
624,500,500,0.1,208,lasso,0.014501929211532299,0.0101954438527712
625,500,500,0.1,208,ols,0.0420863533142841,0.010671931259756549
626,500,500,0.1,208,ridge,0.03977447551990755,0.010336147600447751
627,500,500,0.1,209,lasso,0.013292793230820901,0.011245476983090301
628,500,500,0.1,209,ols,0.027578034680043648,0.01146325378840185
629,500,500,0.1,209,ridge,0.02609856128630085,0.0112995249187214
630,500,500,0.1,210,lasso,0.011022623961082799,0.01318103113258835
631,500,500,0.1,210,ols,0.03133443769834515,0.016844994369343502
632,500,500,0.1,210,ridge,0.0310468441474008,0.015675640247000598
633,500,500,0.1,211,lasso,0.01501065100411025,0.011945758897027151
634,500,500,0.1,211,ols,0.05671440132355095,0.017154061617325453
635,500,500,0.1,211,ridge,0.0585520302454533,0.01490783580479245
636,500,500,0.1,212,lasso,0.012435165223517348,0.01506342585373215
637,500,500,0.1,212,ols,0.035531612640975305,0.01827520634357605
638,500,500,0.1,212,ridge,0.0374437736634554,0.01438826381197055
639,500,500,0.1,213,lasso,0.01813098579159745,0.01558137727932015
640,500,500,0.1,213,ols,0.8257880753814153,0.0739663289680048
641,500,500,0.1,213,ridge,0.5986490479093585,0.0661058444926068
642,500,500,0.1,214,lasso,0.01041458335792355,0.0101155102103796
643,500,500,0.1,214,ols,0.0145353864466913,0.01113286861909935
644,500,500,0.1,214,ridge,0.01318210859563295,0.010956653400363201
645,500,500,0.1,215,lasso,0.0146918525164269,0.0179133503583912
646,500,500,0.1,215,ols,0.0755904852887275,0.03201970327268075
647,500,500,0.1,215,ridge,0.0501096516841113,0.02999903388511535
648,500,500,0.1,216,lasso,0.01422947861556685,0.009743424765166899
649,500,500,0.1,216,ols,0.0264287520965719,0.01445166547467305
650,500,500,0.1,216,ridge,0.0260394948653671,0.0125188383147256
651,500,500,0.1,217,lasso,0.00990367293011625,0.01069020047091375
652,500,500,0.1,217,ols,0.01202500132389165,0.0134447079839871
653,500,500,0.1,217,ridge,0.010041821452643849,0.009628317816753301
654,500,500,0.1,218,lasso,0.014183481364945051,0.00980206543558785
655,500,500,0.1,218,ols,0.0967117117434686,0.02317738215574775
656,500,500,0.1,218,ridge,0.08140871489051225,0.0226001515870907
657,500,500,0.1,219,lasso,0.01561541660483665,0.01334251965486535
658,500,500,0.1,219,ols,0.5250294688377035,0.0263535888206047
659,500,500,0.1,219,ridge,0.47874307338792044,0.02341894513430775
660,500,500,0.1,220,lasso,0.0134846489522047,0.01283542731789245
661,500,500,0.1,220,ols,0.030571774061701452,0.01569371182580355
662,500,500,0.1,220,ridge,0.02725499960192375,0.0144309780185774
663,500,500,0.1,221,lasso,0.01037710108659865,0.01411478194333855
664,500,500,0.1,221,ols,0.0191974468097592,0.018735871112407
665,500,500,0.1,221,ridge,0.0136701816699819,0.01469964610148625
666,500,500,0.1,222,lasso,0.02378589720990955,0.0208368199994769
667,500,500,0.1,222,ols,0.0522134904771307,0.02827006818829485
668,500,500,0.1,222,ridge,0.050925322042903204,0.02630622281839
669,500,500,0.1,223,lasso,0.01194692020028065,0.01326297592265515
670,500,500,0.1,223,ols,0.0167229998569962,0.01363664190816265
671,500,500,0.1,223,ridge,0.0156162860107534,0.013150111065304351
672,500,500,0.1,224,lasso,0.0146829192898907,0.0110958145431959
673,500,500,0.1,224,ols,0.022859252601321,0.0111635502188012
674,500,500,0.1,224,ridge,0.0221192736140483,0.0104766521579601
675,500,500,0.1,225,lasso,0.013690650395960399,0.011870924942555951
676,500,500,0.1,225,ols,0.02344979583159965,0.01288015597743385
677,500,500,0.1,225,ridge,0.02297126984324235,0.01166014464904135
678,500,500,0.1,226,lasso,0.0102037106309297,0.01161282041442685
679,500,500,0.1,226,ols,0.0177560292532103,0.012859608236312249
680,500,500,0.1,226,ridge,0.0165818615265627,0.013125407434302051
681,500,500,0.1,227,lasso,0.0124128971186376,0.012961390319445501
682,500,500,0.1,227,ols,0.03764957738044775,0.019517342139858
683,500,500,0.1,227,ridge,0.03565506134225195,0.018143388301395898
684,500,500,0.1,228,lasso,0.01718776024525335,0.02010529376268525
685,500,500,0.1,228,ols,0.03742743017246765,0.021315909886355802
686,500,500,0.1,228,ridge,0.031279110040803804,0.017866516850007598
687,500,500,0.1,229,lasso,0.012033936511260751,0.01029108731345905
688,500,500,0.1,229,ols,0.1097507869084721,0.0113322400436607
689,500,500,0.1,229,ridge,0.10239883891347404,0.0103108586002221
690,500,500,0.1,230,lasso,0.012086164289882951,0.01176414429135075
691,500,500,0.1,230,ols,0.2862692591144662,0.02278569321366125
692,500,500,0.1,230,ridge,0.24996248792212472,0.01234310784142705
693,500,500,0.1,231,lasso,0.01104265546756365,0.01008811471665705
694,500,500,0.1,231,ols,0.0177330320985828,0.019213214597597797
695,500,500,0.1,231,ridge,0.01707194325310245,0.015353040304148899
696,500,500,0.1,232,lasso,0.01104854304388425,0.01007745047892305
697,500,500,0.1,232,ols,0.02804759136230245,0.01304941869041105
698,500,500,0.1,232,ridge,0.02815176451297935,0.00936044363353115
